gbifID	verbatimScientificName	decimalLatitude	decimalLongitude			stateProvince	county	municipality	locality
1894216559	Amazona oratrix	18.06	-102.673611			Michoacan de ocampo	LAZARO CARDENAS		"Playa La Soledad, mpio. de Lázaro Cárdenas, Mich."
1894216533	Amazona oratrix	18.311667	-103.401389			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo, Ladera Derecha"
1894216519	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216510	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216506	Amazona oratrix	18.3475	-103.46			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transeco Bajo Derecho"
1894216504	Amazona oratrix	18.274722	-103.328333			Michoacan de ocampo	AQUILA		"36km SSE Aquila, Maruata, Barranca de Amador"
1894216496	Amazona oratrix	18.319722	-103.393056			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Planicie"
1894216495	Amazona oratrix	18.320833	-103.397222			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Ladera Derecha"
1894216494	Amazona oratrix	18.344444	-103.444167			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto Alto Planicie"
1894216493	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216491	Amazona oratrix	18.625556	-103.684722			Michoacan de ocampo	COAHUAYANA		San Telmo
1894216487	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216483	Amazona oratrix	18.347778	-103.460833			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transeco Bajo Derecho"
1894216482	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216480	Amazona oratrix	18.625556	-103.684722			Michoacan de ocampo	COAHUAYANA		San Telmo
1894216479	Amazona oratrix	18.322222	-103.465833			Michoacan de ocampo	AQUILA		"Mich., Mpio. de Aquila 'Motín del Oro', 28 y 4km, Aquila"
1894216478	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216476	Amazona oratrix	18.086944	-102.761389			Michoacan de ocampo	LAZARO CARDENAS		NO Caleta de Campos
1894216472	Amazona oratrix	18.322222	-103.465833			Michoacan de ocampo	AQUILA		"Mich., Mpio. de Aquila 'Motín del Oro', 28 y 4km, Aquila"
1894216469	Amazona oratrix	18.313889	-103.3975			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo, Ladera Derecha"
1894216467	Amazona oratrix	18.345	-103.455556			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transeco Bajo Derecho"
1894216466	Amazona oratrix	18.274722	-103.328333			Michoacan de ocampo	AQUILA		"36km SSE Aquila, Maruata, Barranca de Amador"
1894216463	Amazona oratrix	18.359167	-103.451944			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto Bajo Izquierdo"
1894216462	Amazona oratrix	18.3175	-103.452222			Michoacan de ocampo	AQUILA		"Arroyo Ximapa, Transecto Planicie"
1894216458	Amazona oratrix	18.314167	-103.4			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo, Ladera Derecha"
1894216453	Amazona oratrix	18.341667	-103.358333			Michoacan de ocampo	AQUILA		"Barranca de Las Campanas, 8 km N Maruata"
1894216452	Amazona oratrix	18.342778	-103.455556			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216451	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216450	Amazona oratrix	18.310556	-103.4425			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Colola. 30.5km SSE Aquila"
1894216449	Amazona oratrix	18.342778	-103.455556			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216448	Amazona oratrix	18.344167	-103.4575			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transeco Bajo Derecho"
1894216447	Amazona oratrix	18.344722	-103.444167			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto Alto Izquierdo"
1894216445	Amazona oratrix	18.343056	-103.451389			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216444	Amazona oratrix	18.283333	-103.372222			Michoacan de ocampo	AQUILA		"Maruata, camino al Tapén"
1894216442	Amazona oratrix	18.32	-103.391944			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Planicie"
1894216441	Amazona oratrix	18.118333	-102.801944			Michoacan de ocampo	LAZARO CARDENAS		Río El Bordonal
1894216440	Amazona oratrix	18.318611	-103.395833			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Ladera Derecha"
1894216439	Amazona oratrix	18.322222	-103.390278			Michoacan de ocampo	AQUILA		Barranca Coaxuchil = Huazuchi
1894216436	Amazona oratrix	18.077222	-102.756389			Michoacan de ocampo	LAZARO CARDENAS		Caleta de Campos
1894216435	Amazona oratrix	18.625556	-103.684722			Michoacan de ocampo	COAHUAYANA		San Telmo
1894216434	Amazona oratrix	18.625556	-103.684722			Michoacan de ocampo	COAHUAYANA		San Telmo
1894216433	Amazona oratrix	18.06	-102.673611			Michoacan de ocampo	LAZARO CARDENAS		"Playa La Soledad, mpio. de Lázaro Cárdenas, Mich."
1894216432	Amazona oratrix	18.317222	-103.395			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Ladera Derecha"
1894216431	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216427	Amazona oratrix	18.351389	-103.441944			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto Alto Derecho"
1894216426	Amazona oratrix	18.321944	-103.391667			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Planicie"
1894216424	Amazona oratrix	18.314444	-103.398889			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo, Ladera Derecha"
1894216421	Amazona oratrix	18.337778	-103.458889			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216419	Amazona oratrix	18.344167	-103.4575			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transeco Bajo Derecho"
1894216418	Amazona oratrix	18.323056	-103.453333			Michoacan de ocampo	AQUILA		"Arroyo Ximapa, Transecto Ladera Derecha"
1894216417	Amazona oratrix	18.302778	-103.397778			Michoacan de ocampo	AQUILA		"Río Colola, Transecto bajo, Ladera Izquierda"
1894216416	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216413	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216412	Amazona oratrix	18.314444	-103.398889			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo, Ladera Derecha"
1894216411	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216409	Amazona oratrix	18.315833	-103.452778			Michoacan de ocampo	AQUILA		"Arroyo Ximapa, Transecto Planicie"
1894216408	Amazona oratrix	18.118889	-102.819167			Michoacan de ocampo	LAZARO CARDENAS		Río El Bordonal
1894216407	Amazona oratrix	18.305556	-103.391944			Michoacan de ocampo	AQUILA		"Río Colola, Transecto bajo, Ladera Izquierda"
1894216405	Amazona oratrix	17.943333	-102.146667			Michoacan de ocampo	LAZARO CARDENAS		"Boca de San Francisco, 6km E Lázaro Cárdenas"
1894216404	Amazona oratrix	18.274722	-103.328333			Michoacan de ocampo	AQUILA		"36km SSE Aquila, Maruata, Barranca de Amador"
1894216394	Amazona oratrix	18.3475	-103.46			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transeco Bajo Derecho"
1894216393	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216391	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216387	Amazona oratrix	18.311667	-103.402222			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo, Ladera Derecha"
1894216386	Amazona oratrix	18.343056	-103.451389			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216380	Amazona oratrix	18.275	-103.35			Michoacan de ocampo	AQUILA		"Barranca Chacalapa, 10 km N Maruata"
1894216379	Amazona oratrix	18.340278	-103.450556			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto Bajo Izquierdo"
1894216378	Amazona oratrix	18.341667	-103.358333			Michoacan de ocampo	AQUILA		"Barranca de Las Campanas, 8 km N Maruata"
1894216377	Amazona oratrix	18.341667	-103.358333			Michoacan de ocampo	AQUILA		"Barranca de Las Campanas, 8 km N Maruata"
1894216375	Amazona oratrix	18.319722	-103.395833			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Ladera Derecha"
1894216373	Amazona oratrix	18.35	-103.440556			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto Alto Derecho"
1894216369	Amazona oratrix	18.274722	-103.328333			Michoacan de ocampo	AQUILA		"36km SSE Aquila, Maruata, Barranca de Amador"
1894216364	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216357	Amazona oratrix	18.306389	-103.398333			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Bajo planicie"
1894216356	Amazona oratrix	18.25	-103.241667			Michoacan de ocampo	AQUILA		"Río Cachán, Sierra Madre"
1894216351	Amazona oratrix	18.317222	-103.395			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Ladera Derecha"
1894216350	Amazona oratrix	18.320833	-103.397222			Michoacan de ocampo	AQUILA		"Río Colola, Transecto Alto, Ladera Derecha"
1894216347	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216346	Amazona oratrix	18.341111	-103.448889			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216345	Amazona oratrix	18.093889	-102.783333			Michoacan de ocampo	LAZARO CARDENAS		"Mich., Mpio. Lázaro Cárdenas, Río Nexpa, 63.5km ONO Lázaro Cárdenas"
1894216335	Amazona oratrix	18.344722	-103.4525			Michoacan de ocampo	AQUILA		"Río Motín del Oro, Transecto bajo planicie"
1894216331	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1894216328	Amazona oratrix	18.25	-103.241667			Michoacan de ocampo	AQUILA		"Río Cachán, Sierra Madre"
1894216327	Amazona oratrix	18.269722	-103.346667			Michoacan de ocampo	AQUILA		"Mpio. Aquila, Mich. Maruata, 36.4km SSE Aquila"
1893921768	Amazona oratrix	23.801917	-97.892194			Tamaulipas	SOTO LA MARINA		"Laguna La Sal, Salinas de San Enrique, 1 Km al este del Ejido Vista Hermosa"
1890054234	Amazona oratrix	18.309979	-92.46844			Tabasco			
166523200	Amazona oratrix	21.63082	-99.22966			Querétaro	Jalpan de Serra		Huasteca Secreta
1571176386	Amazona oratrix	25.63928	-100.376256			Nuevo León			
1453430615	Amazona oratrix	22.022869	-100.910573			San Luis Potosí			
1453390749	Amazona oratrix	22.067209	-98.912916			San Luis Potosí			
1453210845	Amazona oratrix	21.937907	-98.804793			San Luis Potosí			
144668918	Amazona oratrix					Hidalgo			
143823996	Amazona oratrix								
143823806	Amazona oratrix	15.983	-97.717			Oaxaca			Parque Nal Lagunas de Chacahua
143823805	Amazona oratrix	15.983	-97.717			Oaxaca			Parque Nal Lagunas de Chacahua
143823804	Amazona oratrix	15.983	-97.717			Oaxaca			Parque Nal Lagunas de Chacahua
143823292	Amazona oratrix	16.451	-94.63			Oaxaca			"Santo Domingo Zanatepec: 150 m Rio Zapote, Rancho Chepenegro"
1418263216	Amazona oratrix	19.500278	-105.046111			Jalisco	ZAPOTLANEJO		Estación de Biología Chamela-Cuixmala. Distancia: 5000
1291989380	Amazona oratrix oratrix					fix_me	Western Mexico		unknown
1291104415	Amazona oratrix	25.634435	-100.297652			Nuevo León			
1211989967	Amazona oratrix	19.563112	-99.16459			Distrito Federal			
1205927433	Amazona oratrix	18.930008	-99.215744			Morelos	Cuernavaca		MX/Mor- Cuernavaca- Vista Hermosa
1171648008	Amazona oratrix	25.41701	-101.002335			Coahuila	Saltillo		Museo de las Aves de México
1132411287	Amazona oratrix	18.600821	-91.874597			Campeche			
1098908783	Amazona oratrix	25.763211	-100.365647			Nuevo León			
1088925396	Amazona oratrix	17.699842	-88.545839			Belize			
1065586827	Amazona oratrix	18.71206	-91.978764			Campeche			
1065584014	Amazona oratrix	23.262733	-106.514899			Sinaloa			
1065582930	Amazona oratrix	23.260453	-106.505663			Sinaloa			
1065577043	Amazona oratrix	23.393596	-106.419193			Sinaloa			
1042823000	Amazona oratrix	18.242149	-92.585651			Tabasco			
